state,post_code,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
VIC,3542,RESIDENTIAL,19,90.2,19,90.2,0,0.0,0.0,0,0.0
VIC,3544,BUSINESS,11,112.2,11,112.2,0,0.0,0.0,0,0.0
VIC,3544,RESIDENTIAL,36,179.7,36,179.7,0,0.0,0.0,0,0.0
VIC,3546,BUSINESS,18,157.9,18,157.9,0,0.0,0.0,0,0.0
VIC,3546,RESIDENTIAL,47,216.9,47,216.9,0,0.0,0.0,0,0.0
VIC,3549,BUSINESS,109,4291.13,109,4291.13,0,0.0,0.0,0,0.0
VIC,3549,RESIDENTIAL,236,1346.32,236,1346.32,0,0.0,0.0,0,0.0
VIC,3550,BUSINESS,339,7762.47,339,7757.47,1,5.0,13.0,0,0.0
VIC,3550,RESIDENTIAL,3669,14656.965,3662,14565.865,20,91.1,223.6,0,0.0
VIC,3551,BUSINESS,199,4466.2,199,4456.2,2,10.0,28.0,0,0.0
VIC,3551,RESIDENTIAL,4633,22844.057,4624,22653.957,38,190.1,457.6,0,0.0
VIC,3555,BUSINESS,97,3506.7,97,3506.7,0,0.0,0.0,0,0.0
VIC,3555,RESIDENTIAL,2008,8066.38,2003,8024.68,10,41.7,94.7,0,0.0
VIC,3556,BUSINESS,62,1617.8,61,832.8,1,5.0,14.0,1,780.0
VIC,3556,RESIDENTIAL,1551,6296.35,1546,6229.55,14,64.5,150.8,0,0.0
VIC,3557,BUSINESS,16,141.2,16,141.2,0,0.0,0.0,0,0.0
VIC,3557,RESIDENTIAL,107,499.719,107,499.719,0,0.0,0.0,0,0.0
VIC,3558,BUSINESS,28,190.2,28,190.2,0,0.0,0.0,0,0.0
VIC,3558,RESIDENTIAL,133,465.78,133,465.78,0,0.0,0.0,0,0.0
VIC,3559,BUSINESS,12,241.4,12,241.4,0,0.0,0.0,0,0.0
VIC,3559,RESIDENTIAL,49,215.6,49,215.6,0,0.0,0.0,0,0.0
VIC,3561,BUSINESS,122,1778.4,122,1778.4,0,0.0,0.0,0,0.0
VIC,3561,RESIDENTIAL,655,3052.435,655,3042.435,2,10.0,28.0,0,0.0
VIC,3562,RESIDENTIAL,46,238.5,46,238.5,0,0.0,0.0,0,0.0
VIC,3563,BUSINESS,27,301.06,27,301.06,0,0.0,0.0,0,0.0
VIC,3563,RESIDENTIAL,113,572.46,113,572.46,0,0.0,0.0,0,0.0
VIC,3564,BUSINESS,230,14545.299,230,14545.299,0,0.0,0.0,0,0.0
VIC,3564,RESIDENTIAL,2225,10507.169,2224,10484.269,5,22.9,54.7,0,0.0
VIC,3565,RESIDENTIAL,10,37.1,10,37.1,0,0.0,0.0,0,0.0
VIC,3566,BUSINESS,27,372.2,27,372.2,0,0.0,0.0,0,0.0
VIC,3566,RESIDENTIAL,70,320.5,70,320.5,0,0.0,0.0,0,0.0
VIC,3567,BUSINESS,45,914.11,45,914.11,0,0.0,0.0,0,0.0
VIC,3567,RESIDENTIAL,76,349.51,76,349.51,0,0.0,0.0,0,0.0
VIC,3568,BUSINESS,86,1572.77,86,1572.77,0,0.0,0.0,0,0.0
VIC,3568,RESIDENTIAL,401,2083.31,401,2058.71,4,24.6,48.1,0,0.0
VIC,3570,BUSINESS,13,61.2,12,58.2,0,0.0,0.0,1,3.0
VIC,3570,RESIDENTIAL,129,557.03,129,552.03,1,5.0,14.0,0,0.0
VIC,3571,BUSINESS,18,216.5,18,216.5,0,0.0,0.0,0,0.0
VIC,3571,RESIDENTIAL,48,261.5,48,261.5,0,0.0,0.0,0,0.0
VIC,3572,RESIDENTIAL,18,148.7,18,148.7,0,0.0,0.0,0,0.0
VIC,3573,BUSINESS,13,335.8,13,335.8,0,0.0,0.0,0,0.0
VIC,3573,RESIDENTIAL,41,209.519,41,209.519,0,0.0,0.0,0,0.0
VIC,3575,BUSINESS,21,385.64,21,385.64,0,0.0,0.0,0,0.0
VIC,3575,RESIDENTIAL,95,462.3,95,452.3,2,10.0,28.0,0,0.0
VIC,3579,BUSINESS,130,2514.8,130,2514.8,0,0.0,0.0,0,0.0
VIC,3579,RESIDENTIAL,710,3282.91,710,3272.91,2,10.0,28.0,0,0.0
VIC,3580,BUSINESS,20,446.1,20,446.1,0,0.0,0.0,0,0.0
VIC,3580,RESIDENTIAL,161,690.3,161,690.3,0,0.0,0.0,0,0.0
VIC,3581,RESIDENTIAL,44,178.0,44,178.0,0,0.0,0.0,0,0.0
VIC,3583,BUSINESS,12,262.43,12,262.43,0,0.0,0.0,0,0.0
VIC,3583,RESIDENTIAL,19,82.5,19,82.5,0,0.0,0.0,0,0.0
VIC,3584,BUSINESS,21,3549.955,21,249.955,1,3300.0,7.2,0,0.0
VIC,3584,RESIDENTIAL,143,742.06,142,738.56,1,3.5,6.5,0,0.0
VIC,3585,BUSINESS,155,3913.8,155,3913.8,0,0.0,0.0,0,0.0
VIC,3585,RESIDENTIAL,1143,6328.79,1140,6304.19,5,24.6,31.8,0,0.0
VIC,3586,BUSINESS,21,371.7,21,371.7,0,0.0,0.0,0,0.0
VIC,3586,RESIDENTIAL,101,554.3,101,554.3,0,0.0,0.0,0,0.0
VIC,3588,RESIDENTIAL,63,270.3,63,270.3,0,0.0,0.0,0,0.0
VIC,3589,BUSINESS,26,602.4,26,602.4,0,0.0,0.0,0,0.0
VIC,3589,RESIDENTIAL,32,226.4,32,226.4,0,0.0,0.0,0,0.0
VIC,3590,BUSINESS,14,529.8,14,529.8,0,0.0,0.0,0,0.0
VIC,3590,RESIDENTIAL,31,162.3,31,162.3,0,0.0,0.0,0,0.0
VIC,3591,RESIDENTIAL,21,113.8,21,113.8,0,0.0,0.0,0,0.0
VIC,3594,BUSINESS,17,130.3,17,130.3,0,0.0,0.0,0,0.0
VIC,3594,RESIDENTIAL,82,366.66,82,366.66,0,0.0,0.0,0,0.0
VIC,3595,BUSINESS,12,78.8,12,78.8,0,0.0,0.0,0,0.0
VIC,3595,RESIDENTIAL,114,492.8,114,492.8,0,0.0,0.0,0,0.0
VIC,3597,BUSINESS,18,611.3,18,611.3,0,0.0,0.0,0,0.0
VIC,3597,RESIDENTIAL,42,189.85,42,189.85,0,0.0,0.0,0,0.0
VIC,3599,RESIDENTIAL,11,41.0,11,41.0,0,0.0,0.0,0,0.0
VIC,3599,BUSINESS,13,443.7,13,443.7,0,0.0,0.0,0,0.0
VIC,3607,RESIDENTIAL,20,85.5,20,85.5,0,0.0,0.0,0,0.0
VIC,3608,BUSINESS,34,470.6,34,470.6,0,0.0,0.0,0,0.0
VIC,3608,RESIDENTIAL,458,1991.8,456,1964.8,2,27.0,27.0,0,0.0
VIC,3610,BUSINESS,38,434.2,38,434.2,0,0.0,0.0,0,0.0
VIC,3610,RESIDENTIAL,205,877.38,205,877.38,0,0.0,0.0,0,0.0
VIC,3612,BUSINESS,19,165.1,19,165.1,0,0.0,0.0,0,0.0
VIC,3612,RESIDENTIAL,273,1125.21,273,1125.21,0,0.0,0.0,0,0.0
VIC,3614,BUSINESS,24,437.1,24,437.1,0,0.0,0.0,0,0.0
VIC,3614,RESIDENTIAL,162,802.959,162,802.959,0,0.0,0.0,0,0.0
VIC,3616,BUSINESS,102,2021.735,102,2021.735,0,0.0,0.0,0,0.0
VIC,3616,RESIDENTIAL,705,3146.309,704,3135.309,2,11.0,12.3,0,0.0
VIC,3617,RESIDENTIAL,11,49.9,11,49.9,0,0.0,0.0,0,0.0
VIC,3618,BUSINESS,29,473.0,29,473.0,0,0.0,0.0,0,0.0
VIC,3618,RESIDENTIAL,106,464.7,106,464.7,0,0.0,0.0,0,0.0
VIC,3620,BUSINESS,160,3134.96,160,3134.96,0,0.0,0.0,0,0.0
VIC,3620,RESIDENTIAL,1158,5474.765,1157,5453.765,4,21.0,40.3,0,0.0
VIC,3621,BUSINESS,57,1059.36,57,1059.36,0,0.0,0.0,0,0.0
VIC,3621,RESIDENTIAL,297,1306.15,295,1297.15,2,9.0,8.7,0,0.0
VIC,3622,BUSINESS,17,236.0,17,236.0,0,0.0,0.0,0,0.0
VIC,3622,RESIDENTIAL,53,294.6,52,289.6,1,5.0,9.8,0,0.0
VIC,3623,BUSINESS,29,372.1,29,372.1,0,0.0,0.0,0,0.0
VIC,3623,RESIDENTIAL,136,594.6,136,594.6,0,0.0,0.0,0,0.0
VIC,3624,BUSINESS,17,139.7,17,139.7,0,0.0,0.0,0,0.0
VIC,3624,RESIDENTIAL,70,304.56,70,304.56,0,0.0,0.0,0,0.0
VIC,3629,BUSINESS,91,1971.5,91,1971.5,0,0.0,0.0,0,0.0
VIC,3629,RESIDENTIAL,1000,4036.57,999,4030.57,1,6.0,5.8,0,0.0
VIC,3630,BUSINESS,332,7695.28,332,7690.28,1,5.0,14.0,0,0.0
VIC,3630,RESIDENTIAL,3028,13008.15,3025,12995.05,5,13.1,29.4,0,0.0
VIC,3631,BUSINESS,152,2915.81,151,2909.81,1,6.0,5.8,0,0.0
VIC,3631,RESIDENTIAL,1841,9633.289,1839,9580.289,10,53.0,102.0,0,0.0
VIC,3633,BUSINESS,13,132.0,13,132.0,0,0.0,0.0,0,0.0
VIC,3633,RESIDENTIAL,101,453.83,101,453.83,0,0.0,0.0,0,0.0
VIC,3634,BUSINESS,47,528.3,47,528.3,0,0.0,0.0,0,0.0
VIC,3634,RESIDENTIAL,267,1319.21,267,1314.21,1,5.0,14.0,0,0.0
VIC,3635,BUSINESS,11,177.2,11,177.2,0,0.0,0.0,0,0.0
VIC,3635,RESIDENTIAL,86,389.9,86,389.9,0,0.0,0.0,0,0.0
VIC,3636,BUSINESS,103,6663.6,103,6663.6,0,0.0,0.0,0,0.0
VIC,3636,RESIDENTIAL,772,3450.48,772,3450.48,0,0.0,0.0,0,0.0
VIC,3637,BUSINESS,33,520.7,33,520.7,0,0.0,0.0,0,0.0
VIC,3637,RESIDENTIAL,72,323.43,72,323.43,0,0.0,0.0,0,0.0
VIC,3638,BUSINESS,52,618.9,52,618.9,0,0.0,0.0,0,0.0
VIC,3638,RESIDENTIAL,308,1457.04,308,1457.04,0,0.0,0.0,0,0.0
VIC,3639,BUSINESS,14,187.8,14,187.8,0,0.0,0.0,0,0.0
VIC,3639,RESIDENTIAL,87,382.6,87,382.6,0,0.0,0.0,0,0.0
VIC,3640,BUSINESS,54,891.36,54,891.36,0,0.0,0.0,0,0.0
VIC,3640,RESIDENTIAL,146,809.25,146,794.35,2,15.0,16.8,0,0.0
VIC,3641,BUSINESS,43,656.8,43,656.8,0,0.0,0.0,0,0.0
VIC,3641,RESIDENTIAL,186,865.2,186,865.2,0,0.0,0.0,0,0.0
VIC,3644,BUSINESS,170,3819.1,170,3819.1,0,0.0,0.0,0,0.0
VIC,3644,RESIDENTIAL,1076,5090.799,1075,5085.799,1,5.0,10.6,0,0.0
VIC,3646,BUSINESS,21,187.3,21,187.3,0,0.0,0.0,0,0.0
VIC,3646,RESIDENTIAL,81,323.6,81,323.6,0,0.0,0.0,0,0.0
VIC,3649,BUSINESS,18,155.3,18,155.3,0,0.0,0.0,0,0.0
VIC,3649,RESIDENTIAL,66,300.8,66,300.8,0,0.0,0.0,0,0.0
VIC,3658,BUSINESS,26,273.0,26,273.0,0,0.0,0.0,0,0.0
VIC,3658,RESIDENTIAL,855,3602.3,850,3575.3,6,27.0,49.0,0,0.0
VIC,3659,BUSINESS,12,107.0,12,107.0,0,0.0,0.0,0,0.0
VIC,3659,RESIDENTIAL,121,559.4,120,554.4,1,5.0,13.5,0,0.0
VIC,3660,BUSINESS,80,1275.79,79,1274.79,1,1.0,13.5,0,0.0
VIC,3660,RESIDENTIAL,919,3656.13,914,3631.13,5,25.0,67.2,0,0.0
VIC,3663,RESIDENTIAL,34,168.5,34,168.5,0,0.0,0.0,0,0.0
VIC,3664,BUSINESS,10,101.1,9,101.1,0,0.0,0.0,1,0.0
VIC,3664,RESIDENTIAL,190,838.1,189,833.1,1,5.0,14.0,0,0.0
VIC,3665,RESIDENTIAL,62,243.7,61,233.7,1,10.0,9.8,0,0.0
VIC,3666,BUSINESS,92,1227.8,92,1227.8,0,0.0,0.0,0,0.0
VIC,3666,RESIDENTIAL,787,2921.6,776,2822.2,12,99.4,109.0,0,0.0
VIC,3669,BUSINESS,26,179.2,26,179.2,0,0.0,0.0,0,0.0
VIC,3669,RESIDENTIAL,231,821.799,230,821.699,1,0.1,2.9,0,0.0
VIC,3670,RESIDENTIAL,114,420.7,114,420.7,0,0.0,0.0,0,0.0
VIC,3672,BUSINESS,108,1883.0,106,1873.0,2,10.0,10.0,0,0.0
VIC,3672,RESIDENTIAL,1448,5847.6,1447,5834.1,1,13.5,14.0,0,0.0
VIC,3673,BUSINESS,39,246.9,39,246.9,0,0.0,0.0,0,0.0
VIC,3673,RESIDENTIAL,301,1157.0,301,1157.0,0,0.0,0.0,0,0.0
VIC,3675,BUSINESS,32,211.2,32,211.2,0,0.0,0.0,0,0.0
VIC,3675,RESIDENTIAL,380,1620.2,378,1596.9,2,23.3,22.8,0,0.0
VIC,3677,BUSINESS,157,3258.4,156,3258.4,0,0.0,0.0,1,0.0
VIC,3677,RESIDENTIAL,2251,9072.3,2246,9034.3,5,38.0,53.2,0,0.0
VIC,3678,BUSINESS,108,1059.1,108,1059.1,0,0.0,0.0,0,0.0
VIC,3678,RESIDENTIAL,1242,5848.2,1236,5791.8,6,56.4,73.9,0,0.0
VIC,3682,BUSINESS,14,91.3,14,91.3,0,0.0,0.0,0,0.0
VIC,3682,RESIDENTIAL,116,536.8,114,526.8,2,10.0,27.0,0,0.0
VIC,3683,BUSINESS,17,103.0,17,103.0,0,0.0,0.0,0,0.0
VIC,3683,RESIDENTIAL,298,1162.1,297,1157.1,1,5.0,13.5,0,0.0
VIC,3685,BUSINESS,56,1108.6,56,1108.6,0,0.0,0.0,0,0.0
VIC,3685,RESIDENTIAL,520,2354.9,518,2322.2,3,32.7,32.7,0,0.0
VIC,3687,RESIDENTIAL,188,735.4,188,735.4,0,0.0,0.0,0,0.0
VIC,3688,BUSINESS,16,154.6,16,154.6,0,0.0,0.0,0,0.0
VIC,3688,RESIDENTIAL,241,1132.6,241,1132.6,0,0.0,0.0,0,0.0
VIC,3690,BUSINESS,246,5284.92,245,5283.92,1,1.0,10.0,0,0.0
VIC,3690,RESIDENTIAL,3994,17890.215,3980,17768.415,16,121.7,135.5,0,0.0
VIC,3691,BUSINESS,107,1505.0,107,1505.0,0,0.0,0.0,0,0.0
VIC,3691,RESIDENTIAL,1736,8751.89,1732,8714.89,4,37.0,35.6,0,0.0
VIC,3695,RESIDENTIAL,86,363.7,86,363.7,0,0.0,0.0,0,0.0
VIC,3697,RESIDENTIAL,121,487.8,121,487.8,0,0.0,0.0,0,0.0
VIC,3698,RESIDENTIAL,217,788.7,217,774.1,2,14.6,14.3,0,0.0
VIC,3699,BUSINESS,14,252.5,13,232.9,1,19.6,18.6,0,0.0
VIC,3699,RESIDENTIAL,138,546.39,138,546.39,0,0.0,0.0,0,0.0
VIC,3700,BUSINESS,32,221.8,32,221.8,0,0.0,0.0,0,0.0
VIC,3700,RESIDENTIAL,243,987.9,243,987.9,0,0.0,0.0,0,0.0
VIC,3701,BUSINESS,37,416.0,36,409.5,1,6.5,6.5,0,0.0
VIC,3701,RESIDENTIAL,221,1037.0,218,973.6,3,63.4,63.4,0,0.0
VIC,3705,RESIDENTIAL,49,226.1,49,226.1,0,0.0,0.0,0,0.0
VIC,3707,BUSINESS,47,667.9,47,667.9,0,0.0,0.0,0,0.0
VIC,3707,RESIDENTIAL,307,1172.6,306,1159.1,1,13.5,14.0,0,0.0
VIC,3708,RESIDENTIAL,13,48.0,13,48.0,0,0.0,0.0,0,0.0
VIC,3709,BUSINESS,19,222.9,16,156.9,3,66.0,66.0,0,0.0
VIC,3709,RESIDENTIAL,59,226.3,58,211.9,1,14.4,14.4,0,0.0
VIC,3711,RESIDENTIAL,101,437.3,101,437.3,0,0.0,0.0,0,0.0
VIC,3712,RESIDENTIAL,44,200.0,44,200.0,0,0.0,0.0,0,0.0
VIC,3713,RESIDENTIAL,160,655.3,159,650.3,1,5.0,13.5,0,0.0
VIC,3714,BUSINESS,39,614.7,39,614.7,0,0.0,0.0,0,0.0
VIC,3714,RESIDENTIAL,519,2097.2,515,2070.7,4,22.5,26.5,0,0.0
VIC,3715,RESIDENTIAL,52,228.5,51,218.5,1,10.0,10.0,0,0.0
VIC,3717,BUSINESS,55,505.0,53,486.5,2,18.5,27.0,0,0.0
VIC,3717,RESIDENTIAL,507,2206.1,502,2151.5,5,54.6,53.4,0,0.0
VIC,3718,RESIDENTIAL,12,73.5,12,73.5,0,0.0,0.0,0,0.0
VIC,3719,RESIDENTIAL,81,369.75,81,369.75,0,0.0,0.0,0,0.0
VIC,3720,BUSINESS,14,200.6,14,200.6,0,0.0,0.0,0,0.0
VIC,3720,RESIDENTIAL,128,557.5,128,557.5,0,0.0,0.0,0,0.0
VIC,3722,BUSINESS,69,1129.26,69,1129.26,0,0.0,0.0,0,0.0
VIC,3722,RESIDENTIAL,908,4763.75,903,4722.55,5,41.2,58.2,0,0.0
VIC,3723,BUSINESS,34,327.0,34,327.0,0,0.0,0.0,0,0.0
VIC,3723,RESIDENTIAL,537,3053.9,534,2996.9,3,57.0,56.4,0,0.0
VIC,3725,BUSINESS,11,60.6,11,60.6,0,0.0,0.0,0,0.0
VIC,3725,RESIDENTIAL,102,432.1,101,418.6,1,13.5,13.5,0,0.0
VIC,3726,RESIDENTIAL,86,356.8,86,356.8,0,0.0,0.0,0,0.0
VIC,3727,RESIDENTIAL,62,224.0,62,224.0,0,0.0,0.0,0,0.0
VIC,3728,RESIDENTIAL,106,429.5,106,429.5,0,0.0,0.0,0,0.0
VIC,3730,BUSINESS,81,10767.64,80,1317.64,0,0.0,0.0,1,9450.0
VIC,3730,RESIDENTIAL,1652,7426.589,1650,7411.589,3,15.0,30.3,0,0.0
VIC,3732,BUSINESS,15,130.9,15,130.9,0,0.0,0.0,0,0.0
VIC,3732,RESIDENTIAL,103,461.8,103,461.8,0,0.0,0.0,0,0.0
VIC,3733,BUSINESS,12,205.1,12,205.1,0,0.0,0.0,0,0.0
VIC,3733,RESIDENTIAL,30,129.1,30,129.1,0,0.0,0.0,0,0.0
VIC,3735,RESIDENTIAL,96,419.8,96,419.8,0,0.0,0.0,0,0.0
VIC,3737,BUSINESS,65,1090.9,65,1090.9,0,0.0,0.0,0,0.0
VIC,3737,RESIDENTIAL,619,2888.33,617,2860.83,2,27.5,28.0,0,0.0
VIC,3738,RESIDENTIAL,24,98.3,24,98.3,0,0.0,0.0,0,0.0
VIC,3739,RESIDENTIAL,33,158.8,33,158.8,0,0.0,0.0,0,0.0
VIC,3740,BUSINESS,10,122.5,10,122.5,0,0.0,0.0,0,0.0
VIC,3740,RESIDENTIAL,179,749.1,179,749.1,0,0.0,0.0,0,0.0
VIC,3741,BUSINESS,51,541.4,51,541.4,0,0.0,0.0,0,0.0
VIC,3741,RESIDENTIAL,503,2141.82,502,2136.82,1,5.0,14.0,0,0.0
VIC,3744,RESIDENTIAL,79,333.5,79,333.5,0,0.0,0.0,0,0.0
VIC,3746,RESIDENTIAL,88,357.9,88,357.9,0,0.0,0.0,0,0.0
VIC,3747,BUSINESS,54,822.8,54,822.8,0,0.0,0.0,0,0.0
VIC,3747,RESIDENTIAL,844,3512.4,840,3479.6,4,32.8,34.7,0,0.0
VIC,3749,BUSINESS,30,763.3,28,476.3,2,287.0,285.7,0,0.0
VIC,3749,RESIDENTIAL,443,1895.7,436,1824.5,8,71.2,110.9,0,0.0
VIC,3750,BUSINESS,148,869.7,148,869.7,0,0.0,0.0,0,0.0
VIC,3750,RESIDENTIAL,2209,13181.5,2204,13142.2,5,39.3,60.8,0,0.0
VIC,3751,RESIDENTIAL,13,66.3,13,66.3,0,0.0,0.0,0,0.0
VIC,3752,BUSINESS,42,787.3,42,787.3,0,0.0,0.0,0,0.0
VIC,3752,RESIDENTIAL,2005,8579.45,1999,8524.05,7,55.4,59.4,0,0.0
VIC,3753,BUSINESS,30,213.7,30,213.7,0,0.0,0.0,0,0.0
VIC,3753,RESIDENTIAL,418,2232.7,418,2232.7,0,0.0,0.0,0,0.0
VIC,3754,BUSINESS,207,1555.0,207,1555.0,0,0.0,0.0,0,0.0
VIC,3754,RESIDENTIAL,4302,20525.295,4276,20324.195,33,197.1,263.4,0,0.0
VIC,3755,RESIDENTIAL,30,142.8,30,142.8,0,0.0,0.0,0,0.0
VIC,3756,BUSINESS,58,679.8,58,679.8,0,0.0,0.0,0,0.0
VIC,3756,RESIDENTIAL,1613,7475.4,1600,7374.0,15,101.4,155.5,0,0.0
VIC,3757,BUSINESS,50,757.7,50,757.7,0,0.0,0.0,0,0.0
VIC,3757,RESIDENTIAL,1003,4462.15,994,4390.55,8,71.6,80.3,1,0.0
VIC,3758,RESIDENTIAL,302,1337.9,301,1332.9,1,5.0,13.5,0,0.0
VIC,3759,RESIDENTIAL,149,725.8,147,700.9,2,24.9,24.6,0,0.0
VIC,3760,RESIDENTIAL,51,186.2,51,186.2,0,0.0,0.0,0,0.0
VIC,3761,RESIDENTIAL,161,685.9,160,671.9,1,14.0,13.5,0,0.0
VIC,3762,RESIDENTIAL,15,56.4,15,56.4,0,0.0,0.0,0,0.0
VIC,3763,RESIDENTIAL,249,977.0,247,969.0,2,8.0,18.6,0,0.0
VIC,3764,BUSINESS,52,648.3,52,648.3,0,0.0,0.0,0,0.0
VIC,3764,RESIDENTIAL,1041,4590.6,1037,4561.5,5,25.1,44.4,0,0.0
VIC,3765,BUSINESS,10,298.1,10,298.1,0,0.0,0.0,0,0.0
VIC,3765,RESIDENTIAL,547,2257.2,545,2253.5,2,3.7,8.7,0,0.0
VIC,3766,RESIDENTIAL,76,343.0,75,329.0,1,14.0,14.0,0,0.0
VIC,3767,RESIDENTIAL,51,202.1,51,202.1,0,0.0,0.0,0,0.0
VIC,3770,BUSINESS,40,1145.6,40,1145.6,0,0.0,0.0,0,0.0
VIC,3770,RESIDENTIAL,360,1735.9,356,1694.9,5,41.0,39.2,0,0.0
VIC,3775,BUSINESS,32,788.9,28,632.9,3,156.0,144.0,1,0.0
VIC,3775,RESIDENTIAL,477,2087.9,474,2074.9,3,13.0,23.6,0,0.0
VIC,3777,BUSINESS,56,1215.3,56,1215.3,0,0.0,0.0,0,0.0
VIC,3777,RESIDENTIAL,1143,4353.35,1136,4278.75,8,70.6,67.6,0,0.0
VIC,3778,RESIDENTIAL,26,125.9,26,125.9,0,0.0,0.0,0,0.0
VIC,3779,BUSINESS,11,238.5,10,238.5,0,0.0,0.0,1,0.0
VIC,3779,RESIDENTIAL,92,446.7,90,409.7,2,37.0,35.8,0,0.0
VIC,3781,RESIDENTIAL,342,1419.2,340,1414.2,3,5.0,15.0,0,0.0
VIC,3782,BUSINESS,31,296.2,30,283.0,1,13.2,7.0,0,0.0
VIC,3782,RESIDENTIAL,672,2762.51,667,2719.71,7,42.8,71.9,0,0.0
VIC,3783,BUSINESS,18,278.1,18,278.1,0,0.0,0.0,0,0.0
VIC,3783,RESIDENTIAL,243,1106.6,239,1054.3,5,52.3,43.3,0,0.0
VIC,3786,RESIDENTIAL,100,440.8,99,408.2,2,32.6,33.1,0,0.0
VIC,3787,RESIDENTIAL,48,230.2,47,216.2,1,14.0,13.5,0,0.0
VIC,3788,BUSINESS,10,92.3,10,92.3,0,0.0,0.0,0,0.0
VIC,3788,RESIDENTIAL,88,445.3,87,431.3,1,14.0,13.5,0,0.0
VIC,3789,RESIDENTIAL,15,65.8,15,65.8,0,0.0,0.0,0,0.0
VIC,3791,RESIDENTIAL,100,443.3,98,435.4,2,7.9,16.4,0,0.0
VIC,3792,RESIDENTIAL,87,314.5,87,314.5,0,0.0,0.0,0,0.0
VIC,3793,BUSINESS,35,510.3,35,510.3,0,0.0,0.0,0,0.0
VIC,3793,RESIDENTIAL,324,1276.9,320,1244.3,4,28.6,29.9,0,0.0
VIC,3795,BUSINESS,37,687.9,36,687.9,0,0.0,0.0,1,0.0
VIC,3795,RESIDENTIAL,142,680.6,141,675.6,1,5.0,13.5,0,0.0
VIC,3796,BUSINESS,17,172.5,17,172.5,0,0.0,0.0,0,0.0
VIC,3796,RESIDENTIAL,769,2926.4,763,2893.4,6,33.0,53.1,0,0.0
VIC,3797,BUSINESS,19,390.5,19,390.5,0,0.0,0.0,0,0.0
VIC,3797,RESIDENTIAL,374,1542.8,373,1470.8,1,72.0,28.8,0,0.0
VIC,3799,BUSINESS,26,353.0,25,353.0,0,0.0,0.0,1,0.0
VIC,3799,RESIDENTIAL,625,2571.3,622,2544.8,4,26.5,38.5,0,0.0
VIC,3802,BUSINESS,23,256.6,23,256.6,0,0.0,0.0,0,0.0
VIC,3802,RESIDENTIAL,2404,10056.9,2385,10019.0,22,37.9,72.7,0,0.0
VIC,3803,BUSINESS,147,3553.4,144,3538.4,3,15.0,29.4,0,0.0
VIC,3803,RESIDENTIAL,1026,5471.8,1020,4435.3,5,26.5,40.3,3,1010.0
VIC,3804,BUSINESS,32,364.82,32,364.82,0,0.0,0.0,0,0.0
VIC,3804,RESIDENTIAL,908,5067.88,904,5028.08,5,39.8,39.8,0,0.0
VIC,3805,BUSINESS,94,1825.3,94,1825.3,0,0.0,0.0,0,0.0
VIC,3805,RESIDENTIAL,5938,24680.08,5918,24493.58,24,186.5,229.9,0,0.0
VIC,3806,BUSINESS,115,1715.4,113,1696.4,2,19.0,27.0,0,0.0
VIC,3806,RESIDENTIAL,4915,21340.57,4904,21224.87,13,115.7,132.7,0,0.0
VIC,3807,BUSINESS,15,267.8,15,267.8,0,0.0,0.0,0,0.0
VIC,3807,RESIDENTIAL,742,3359.6,736,3323.3,7,36.3,66.6,0,0.0
VIC,3808,BUSINESS,12,220.3,12,220.3,0,0.0,0.0,0,0.0
VIC,3808,RESIDENTIAL,362,1865.3,357,1804.5,6,60.8,88.4,0,0.0
VIC,3809,BUSINESS,135,1603.5,135,1603.5,0,0.0,0.0,0,0.0
VIC,3809,RESIDENTIAL,1658,9273.0,1647,9179.8,13,93.2,117.0,0,0.0
VIC,3810,BUSINESS,240,3867.5,240,3867.5,0,0.0,0.0,0,0.0
VIC,3810,RESIDENTIAL,4918,21855.18,4903,21718.08,17,137.1,144.6,0,0.0
VIC,3812,BUSINESS,21,600.3,21,600.3,0,0.0,0.0,0,0.0
VIC,3812,RESIDENTIAL,230,1079.7,230,1076.7,1,3.0,6.5,0,0.0
VIC,3813,RESIDENTIAL,103,454.9,102,444.9,1,10.0,10.0,0,0.0
VIC,3814,BUSINESS,23,573.1,22,566.6,1,6.5,5.9,0,0.0
VIC,3814,RESIDENTIAL,261,1199.7,259,1189.7,2,10.0,26.7,0,0.0
VIC,3815,BUSINESS,23,268.9,23,268.9,0,0.0,0.0,0,0.0
VIC,3815,RESIDENTIAL,353,1626.1,352,1624.0,1,2.1,10.3,0,0.0
VIC,3816,BUSINESS,33,524.0,33,524.0,0,0.0,0.0,0,0.0
VIC,3816,RESIDENTIAL,331,1352.1,330,1347.1,1,5.0,13.5,0,0.0
VIC,3818,BUSINESS,112,2734.4,112,2734.4,0,0.0,0.0,0,0.0
VIC,3818,RESIDENTIAL,1858,7687.615,1852,7635.515,6,52.0,81.0,0,0.0
VIC,3820,BUSINESS,134,2182.1,133,2151.6,3,30.5,30.5,0,0.0
VIC,3820,RESIDENTIAL,1864,8293.59,1845,8154.39,21,139.2,253.2,0,0.0
VIC,3821,BUSINESS,46,369.8,45,363.3,1,6.5,6.5,0,0.0
